Id,SalePrice
1713,277361.117581
1714,237114.80264
1715,203072.94561
1716,192024.735334
1717,175167.215697
1718,125607.408866
1719,218152.524548
1720,243730.695236
1721,185749.779302
1722,120014.98885
1723,156957.82328
1724,225749.948168
1725,254658.492258
1726,190318.650306
1727,154243.722074
1728,176790.199125
1729,159622.023657
1730,144184.709606
1731,126901.165159
1732,125842.89205
1733,111191.963359
1734,76518.1311979
1735,122430.316163
1736,112203.372237
1737,307045.661912
1738,225086.539299
1739,266832.695812
1740,200813.67627
1741,202683.815313
1742,167941.196334
1743,169222.668968
1744,285492.531648
1745,238680.61466
1746,221187.446248
1747,248402.434126
1748,235607.284873
1749,148019.936482
1750,155760.754187
1751,257035.242133
1752,113105.161655
1753,163284.484897
1754,222469.089528
1755,178855.486056
1756,108699.400103
1757,86636.6324985
1758,151887.465744
1759,182674.458504
1760,179133.692391
1761,173375.262548
1762,170492.006379
1763,176552.85943
1764,95446.7519157
1765,217413.730529
1766,215141.541763
1767,245029.069403
1768,143414.08695
1769,187933.139962
1770,141572.732487
1771,121291.298943
1772,137450.948064
1773,126221.586184
1774,158292.81281
1775,133117.767195
1776,153388.060361
1777,92193.0916385
1778,149960.176321
1779,115999.827189
1780,191653.111283
1781,112813.927657
1782,43287.620266
1783,127987.847003
1784,109271.692999
1785,117713.68065
1786,171434.654337
1787,166067.318221
1788,29152.068321
1789,94437.8355985
1790,66502.0952563
1791,193852.583894
1792,197080.576482
1793,146477.602326
1794,181875.650324
1795,130914.190887
1796,112202.267613
1797,167193.664362
1798,88528.2374385
1799,95574.1382504
1800,81010.0181875
1801,98026.207942
1802,169584.56211
1803,174063.381124
1804,145575.185433
1805,130867.489499
1806,135292.406364
1807,155637.446239
1808,125676.577792
1809,119273.478227
1810,151870.339821
1811,87212.4605999
1812,107697.281787
1813,108377.241372
1814,83948.5157118
1815,46660.9094378
1816,94047.1831851
1817,95603.9779999
1818,161313.866082
1819,107016.302331
1820,49269.7670673
1821,145042.896203
1822,162941.214792
1823,48594.3339019
1824,127033.692606
1825,107265.432716
1826,96920.4691916
1827,95535.7912608
1828,112675.123453
1829,159486.078765
1830,158547.494192
1831,183653.724913
1832,117612.501499
1833,147727.292889
1834,131271.434512
1835,138803.220591
1836,135071.826855
1837,112397.885052
1838,141287.470718
1839,95858.2068122
1840,139788.404505
1841,126121.87367
1842,59193.1433048
1843,135727.08402
1844,117803.526648
1845,142343.673201
1846,161486.452399
1847,167626.534128
1848,46156.3687416
1849,128481.456492
1850,106735.84948
1851,146140.680061
1852,99455.9289342
1853,113142.864773
1854,189286.637079
1855,171566.946473
1856,231953.986202
1857,166757.720257
1858,127710.5676
1859,94656.0638814
1860,157646.186688
1861,93572.6480464
1862,204445.939432
1863,201492.697435
1864,201520.717418
1865,314124.644238
1866,305271.912396
1867,233578.033441
1868,284905.860878
1869,233248.000918
1870,251073.168133
1871,247931.549578
1872,156400.211467
1873,255742.511403
1874,150697.60006
1875,228309.990546
1876,213854.520785
1877,248974.263754
1878,225829.391633
1879,105167.323791
1880,137895.581843
1881,258852.486375
1882,264163.581818
1883,198602.711294
1884,222127.488252
1885,290202.493032
1886,304971.375892
1887,255583.155586
1888,281805.593298
1889,145214.314352
1890,114940.48918
1891,145803.39594
1892,61022.8816272
1893,146163.763389
1894,121593.559204
1895,177836.986446
1896,117410.593738
1897,115794.391171
1898,104741.354096
1899,145774.583158
1900,155250.570901
1901,167996.330355
1902,170325.47827
1903,185858.08273
1904,137822.71539
1905,191442.8721
1906,160485.386908
1907,221747.11324
1908,113502.087814
1909,136502.633489
1910,118550.731484
1911,207381.068996
1912,291297.808972
1913,168494.905258
1914,51000.00005
1915,234780.077812
1916,71262.0702362
1917,281383.040937
1918,142526.536384
1919,197630.189623
1920,183793.931976
1921,328864.801025
1922,298145.90021
1923,220114.907595
1924,221061.552015
1925,235440.093517
1926,330625.609903
1927,131297.110656
1928,173586.444192
1929,123700.30228
1930,133215.837051
1931,136524.680932
1932,123631.678303
1933,177366.127907
1934,196702.678291
1935,168523.314312
1936,204964.131973
1937,187683.211532
1938,171789.198657
1939,263667.815807
1940,194609.991638
1941,176002.54548
1942,205566.764745
1943,191392.021221
1944,258862.706562
1945,336247.109965
1946,186392.08383
1947,296645.005208
1948,210069.136073
1949,291680.566429
1950,229792.991807
1951,302167.247299
1952,230640.595911
1953,194250.101046
1954,241008.165092
1955,113450.451523
1956,272972.158509
1957,175788.507257
1958,284599.789613
1959,121574.67033
1960,83971.0105128
1961,106705.940955
1962,118019.667858
1963,133741.646401
1964,97631.0693197
1965,124249.389294
1966,130349.539591
1967,284825.113855
1968,311723.978073
1969,324301.103468
1970,330514.997631
1971,324351.591499
1972,332739.183479
1973,264435.963969
1974,296655.491858
1975,332808.870684
1976,303015.36698
1977,301528.92813
1978,301337.705444
1979,287204.771536
1980,208347.874319
1981,298407.015118
1982,242578.46262
1983,214857.609029
1984,178270.923155
1985,247716.145959
1986,253099.006648
1987,178346.428169
1988,165123.402305
1989,201875.591623
1990,228359.948671
1991,233302.374489
1992,259442.958721
1993,164380.930383
1994,280607.972504
1995,190921.053532
1996,254650.258541
1997,279335.275776
1998,316022.201018
1999,260343.393784
2000,299296.404958
2001,238618.996109
2002,280280.930769
2003,251983.541187
2004,279230.646898
2005,260125.407734
2006,217454.218867
2007,261035.388154
2008,223213.256877
2009,187020.096281
2010,221968.679316
2011,146967.892815
2012,173328.018165
2013,166418.118422
2014,179640.517905
2015,207597.033351
2016,192267.526215
2017,189659.679619
2018,115206.749727
2019,123932.658354
2020,95550.2511633
2021,80292.5818315
2022,189264.434411
2023,143189.069332
2024,254393.143064
2025,319636.674575
2026,178951.089163
2027,133317.905748
2028,161176.647486
2029,154433.674283
2030,275426.050345
2031,254776.993979
2032,251562.925021
2033,267649.088121
2034,158623.923299
2035,251387.357079
2036,215183.342274
2037,220662.320854
2038,258092.923046
2039,212420.828661
2040,297041.908189
2041,258894.078546
2042,217757.261281
2043,183676.721996
2044,214782.18294
2045,227248.24241
2046,132164.451282
2047,133650.580536
2048,129212.700212
2049,139723.555356
2050,208462.757597
2051,115276.885366
2052,124552.276555
2053,137453.210531
2054,67301.579127
2055,163613.667425
2056,138542.113979
2057,82716.0492745
2058,235076.538061
2059,128694.531721
2060,209891.824257
2061,214158.46861
2062,106667.824038
2063,84990.3308943
2064,130194.618259
2065,115643.620906
2066,184858.062756
2067,100501.63744
2068,143635.02767
2069,84073.5128844
2070,97799.6963144
2071,61451.4725659
2072,164143.735316
2073,125826.696465
2074,187538.720166
2075,151967.200758
2076,117652.598247
2077,135443.155984
2078,114316.911426
2079,116410.668908
2080,104912.657081
2081,110276.956689
2082,126410.469953
2083,131558.541571
2084,97507.6057874
2085,84369.0596577
2086,139133.449895
2087,119374.376002
2088,111864.51966
2089,50192.3109192
2090,131011.825497
2091,100971.754547
2092,131763.982601
2093,143842.348186
2094,125413.568278
2095,141375.58657
2096,75450.1412228
2097,100688.00534
2098,154919.037226
2099,46519.841773
2100,80292.8196646
2101,115486.473545
2102,150817.256739
2103,93675.3399029
2104,148669.60604
2105,132184.508262
2106,75981.3009235
2107,205958.238971
2108,101602.966273
2109,90129.6233562
2110,126640.372123
2111,170058.863593
2112,104176.164638
2113,112500.087124
2114,126021.398269
2115,161114.989318
2116,106207.351521
2117,147674.159433
2118,105890.527565
2119,101676.898637
2120,103698.425073
2121,85305.0567148
2122,113462.317226
2123,95782.7671165
2124,179505.180631
2125,129637.801506
2126,145063.723364
2127,168606.299451
2128,142081.969896
2129,109812.046272
2130,135154.63665
2131,172392.637175
2132,108490.400583
2133,126794.574823
2134,82325.6632155
2135,120673.078503
2136,69413.2566814
2137,94651.6495827
2138,129196.054215
2139,147563.087171
2140,133451.36734
2141,147068.720375
2142,108793.870309
2143,151699.870077
2144,139185.699727
2145,131744.704216
2146,192062.436391
2147,166182.982425
2148,147861.345998
2149,154141.254122
2150,251578.135065
2151,114592.170523
2152,191723.563392
2153,199856.415546
2154,101918.267344
2155,160111.206121
2156,256645.908118
2157,261640.431135
2158,245763.960487
2159,228560.434908
2160,168025.702201
2161,257827.230234
2162,313712.718108
2163,298950.317328
2164,266642.613047
2165,197324.23595
2166,148946.568514
2167,237602.537796
2168,216487.519219
2169,215248.786695
2170,201739.854733
2171,161681.260613
2172,118391.817648
2173,186403.629496
2174,267878.662079
2175,299290.472977
2176,311828.109918
2177,254260.390825
2178,251534.687212
2179,154381.216529
2180,223302.235214
2181,204531.11281
2182,241497.592012
2183,199249.507833
2184,140516.270063
2185,123052.5645
2186,163214.608322
2187,149043.867613
2188,160204.579782
2189,250497.865259
2190,61981.688447
2191,63774.5263609
2192,79559.1203828
2193,108262.174236
2194,100459.570891
2195,129278.582312
2196,66586.9814967
2197,106723.088295
2198,174055.565223
2199,158747.913813
2200,156428.242547
2201,146931.560353
2202,186736.961379
2203,127510.761123
2204,153368.735876
2205,105883.259107
2206,154298.550813
2207,202608.67194
2208,249653.383861
2209,223634.581699
2210,126044.136458
2211,126863.773136
2212,113015.567657
2213,89200.2638301
2214,131014.510131
2215,87070.783691
2216,152899.172341
2217,54758.9827575
2218,95890.6936414
2219,82339.2751612
2220,56227.5901831
2221,236246.958907
2222,229270.926934
2223,273431.619698
2224,235987.891612
2225,116742.571543
2226,201898.003002
2227,236752.986925
2228,290076.347687
2229,243849.710825
2230,120319.688329
2231,208738.568575
2232,198689.880122
2233,220045.876694
2234,277579.72495
2235,232694.109414
2236,260224.143375
2237,290229.391855
2238,207101.345758
2239,127613.310594
2240,159126.018017
2241,171706.246692
2242,105824.069268
2243,94555.1817569
2244,94612.9020894
2245,90875.3471002
2246,147212.397404
2247,123299.862213
2248,122976.216232
2249,98526.6478762
2250,122924.25226
2251,165187.692833
2252,240787.967882
2253,130419.166514
2254,168503.95589
2255,212726.174023
2256,180673.893635
2257,186594.532262
2258,162214.133805
2259,166499.096358
2260,177683.722711
2261,185378.039009
2262,219416.534462
2263,295967.998107
2264,315716.280082
2265,218918.998802
2266,269564.240028
2267,316043.130441
2268,332307.270366
2269,152508.509565
2270,213778.866629
2271,277735.56026
2272,239470.503921
2273,182491.718255
2274,207447.078985
2275,184446.623238
2276,182380.680733
2277,203784.033424
2278,173035.067582
2279,110463.302699
2280,104366.782401
2281,156846.783334
2282,194925.387681
2283,127451.173621
2284,101722.730512
2285,141459.955207
2286,104395.320502
2287,321560.965609
2288,263498.021351
2289,314313.502487
2290,336657.896134
2291,292768.264292
2292,332189.591132
2293,339162.401211
2294,310104.482164
2295,322769.089838
2296,248251.078612
2297,282516.130888
2298,279611.685611
2299,294055.163606
2300,301335.363749
2301,282083.038789
2302,279851.678793
2303,254416.372759
2304,251167.79362
2305,208837.163211
2306,213162.422499
2307,207249.140047
2308,231150.481068
2309,283824.394121
2310,212980.814402
2311,228528.636122
2312,182025.370434
2313,157601.128369
2314,186175.133262
2315,161974.493038
2316,178932.685092
2317,194923.885928
2318,157453.405549
2319,176887.499393
2320,187022.654496
2321,263212.533658
2322,187920.356342
2323,197437.271656
2324,174324.920225
2325,212202.51371
2326,170193.486178
2327,209019.954662
2328,237532.723
2329,196527.690635
2330,184889.456755
2331,313744.847761
2332,338718.881339
2333,305369.676574
2334,267875.267112
2335,278511.100629
2336,311841.755525
2337,195221.762837
2338,283887.130372
2339,244713.424204
2340,324088.641003
2341,190754.013993
2342,261847.774643
2343,257869.438004
2344,241267.002771
2345,249439.572777
2346,207967.183481
2347,189582.017086
2348,249599.407641
2349,159756.510972
2350,273720.973425
2351,233925.602784
2352,263459.755996
2353,258754.357995
2354,127525.724855
2355,142832.174271
2356,169603.345095
2357,217645.08065
2358,214892.611621
2359,130287.370738
2360,99762.0938713
2361,139719.833069
2362,304223.748172
2363,136873.700841
2364,201096.046371
2365,236746.452199
2366,177330.317454
2367,210104.219502
2368,197887.860165
2369,213808.746335
2370,158620.608374
2371,144865.065682
2372,182205.304747
2373,274265.412956
2374,295781.15771
2375,226874.007974
2376,315042.6441
2377,299102.134393
2378,133122.162087
2379,244981.57636
2380,156517.910223
2381,200395.586294
2382,241433.542473
2383,237721.654728
2384,296658.450649
2385,161226.459685
2386,138965.584026
2387,99566.5740071
2388,98315.0038631
2389,120803.690156
2390,133581.716394
2391,140346.910625
2392,89803.1722791
2393,169185.781021
2394,99211.7572313
2395,221179.77442
2396,154389.135761
2397,264321.447854
2398,148223.796441
2399,59356.4360574
2400,58829.4899224
2401,117112.57431
2402,153809.037628
2403,137911.199352
2404,124342.983896
2405,182480.914973
2406,146268.474075
2407,117346.428538
2408,147837.649
2409,92557.1287823
2410,212891.3937
2411,94051.4530559
2412,165452.592714
2413,100111.172425
2414,147052.83933
2415,128194.13175
2416,131039.534009
2417,142936.557904
2418,128689.092929
2419,97348.2903597
2420,102661.778235
2421,188786.019713
2422,126989.277372
2423,115727.676841
2424,171491.723726
2425,224363.705055
2426,164942.484711
2427,128770.264952
2428,178624.209808
2429,103928.495555
2430,129025.63537
2431,100853.503266
2432,116433.697407
2433,150536.744172
2434,116359.611067
2435,158192.952849
2436,73251.9306702
2437,99359.5566093
2438,90341.6481692
2439,106088.847769
2440,129171.96073
2441,102189.486085
2442,85262.9467867
2443,132898.89145
2444,137073.552796
2445,81393.8324939
2446,125704.04753
2447,214511.942013
2448,143861.678262
2449,109613.275485
2450,165656.221896
2451,104149.67759
2452,219739.651233
2453,72234.7705735
2454,118806.378373
2455,145336.638899
2456,135462.920665
2457,110179.589466
2458,110860.355774
2459,90594.548863
2460,121677.067126
2461,104202.686829
2462,116632.168208
2463,115905.030114
2464,186164.804895
2465,143027.605929
2466,92333.7808389
2467,139003.939411
2468,68358.4890022
2469,93579.1534396
2470,204583.02198
2471,226298.745409
2472,205032.278115
2473,98756.5008909
2474,98781.6560082
2475,239255.455364
2476,103542.6029
2477,114019.21257
2478,185005.596778
2479,89735.7249476
2480,140606.56219
2481,138755.525939
2482,129545.59406
2483,86522.9779101
2484,131571.693346
2485,108645.347433
2486,152938.677592
2487,199211.226212
2488,178842.633324
2489,171254.518748
2490,161139.755638
2491,80846.034924
2492,202755.596099
2493,142588.952017
2494,180091.117424
2495,93462.8965549
2496,239084.358362
2497,168218.764421
2498,91373.2141922
2499,56514.6314287
2500,127330.416139
2501,126684.920524
2502,153253.545924
2503,73824.3040935
2504,197854.175793
2505,240829.424744
2506,260204.183609
2507,273856.405991
2508,261847.70119
2509,243639.460081
2510,246019.544805
2511,194068.762781
2512,214812.650106
2513,251753.623074
2514,233707.031739
2515,150591.976783
2516,158432.084899
2517,126152.816302
2518,145082.798173
2519,242928.469518
2520,246240.525458
2521,199651.031311
2522,256279.548081
2523,99286.050261
2524,70372.8964246
2525,122248.334386
2526,126793.068747
2527,103744.40671
2528,108712.649678
2529,103174.204954
2530,123141.39599
2531,270469.790593
2532,249806.886172
2533,215270.351561
2534,265788.978642
2535,304642.415274
2536,269177.551994
2537,267863.357181
2538,182729.191523
2539,206698.580916
2540,167397.805784
2541,184337.377201
2542,130953.747792
2543,128989.092107
2544,136491.84055
2545,143131.168893
2546,157525.443522
2547,137612.059303
2548,148638.845807
2549,139253.871397
2550,258380.173929
2551,142503.212192
2552,137120.177515
2553,64729.8135201
2554,85538.6853074
2555,119602.13258
2556,82533.1626255
2557,84075.7036323
2558,162142.02133
2559,112279.240012
2560,145197.36899
2561,136451.323873
2562,122762.013424
2563,135904.751489
2564,179689.384338
2565,146135.212075
2566,110283.278297
2567,119488.470864
2568,197434.706972
2569,198228.214294
2570,125304.886553
2571,178058.165767
2572,187407.526031
2573,250404.360482
2574,265344.629386
2575,137097.410458
2576,116040.725387
2577,159626.036874
2578,84329.0287351
2579,73683.5662209
2580,118406.903171
2581,147661.616221
2582,143177.529241
2583,245823.472548
2584,182752.583375
2585,199018.816044
2586,253336.990561
2587,246358.37529
2588,167534.079729
2589,162482.491298
2590,228146.850785
2591,238650.467842
2592,226981.839082
2593,224495.006215
2594,180204.282643
2595,219291.783346
2596,303030.887653
2597,194396.18701
2598,252984.724854
2599,296444.560567
2600,219021.609128
2601,168030.975718
2602,51218.2854165
2603,71148.3695342
2604,71507.5801651
2605,55396.5645804
2606,158104.766375
2607,196673.137988
2608,234393.648959
2609,177247.841282
2610,113694.02785
2611,181012.711012
2612,176963.176207
2613,128275.561416
2614,116772.308737
2615,164915.423568
2616,181756.424656
2617,236944.582079
2618,246674.646947
2619,240510.533659
2620,179418.737894
2621,176400.834752
2622,185189.995698
2623,245553.731735
2624,283927.15773
2625,262479.418551
2626,176216.60368
2627,169223.933908
2628,328612.434462
2629,309679.332451
2630,303476.357168
2631,336396.347006
2632,293575.992044
2633,299343.995283
2634,319012.199365
2635,182203.652475
2636,199579.759876
2637,202720.914167
2638,260027.612545
2639,212189.399051
2640,166058.467443
2641,103826.708195
2642,198674.733296
2643,122525.345429
2644,124057.251293
2645,115587.080829
2646,113468.745859
2647,126480.84213
2648,152279.399244
2649,144561.228673
2650,135734.920176
2651,111817.359733
2652,332737.325214
2653,268437.479723
2654,241419.227761
2655,320383.297523
2656,287324.03824
2657,320843.928964
2658,281040.194233
2659,270682.257493
2660,308785.160092
2661,317465.417595
2662,319792.956201
2663,296317.083078
2664,262338.809844
2665,302761.223605
2666,268791.07101
2667,167644.646272
2668,190534.493965
2669,175741.84367
2670,282520.90079
2671,189771.03932
2672,192886.098988
2673,217983.236437
2674,232835.79525
2675,163597.767153
2676,195632.748432
2677,234563.361077
2678,236608.77564
2679,282635.173643
2680,299298.177658
2681,319220.156127
2682,293850.082359
2683,279082.197611
2684,296947.182829
2685,269197.760539
2686,266378.29506
2687,269439.68028
2688,236640.112037
2689,210429.016824
2690,306905.380657
2691,185849.658153
2692,132057.154575
2693,209452.576556
2694,141100.6138
2695,214383.09936
2696,192896.086879
2697,194720.022461
2698,201018.631719
2699,187058.330819
2700,145527.21865
2701,130995.428709
2702,93569.4254342
2703,133793.280349
2704,166090.169835
2705,88600.3469964
2706,95710.258241
2707,112202.847153
2708,121009.704368
2709,101252.827981
2710,99104.8735009
2711,227344.198154
2712,292253.225809
2713,178281.476766
2714,138802.592436
2715,168016.586414
2716,130407.970198
2717,178536.682887
2718,213982.125907
2719,161014.044717
2720,218369.380258
2721,121955.272731
2722,187444.235316
2723,175901.447216
2724,93205.7443121
2725,115808.605246
2726,143411.76745
2727,179805.058136
2728,182319.360074
2729,134524.418606
2730,144470.892448
2731,125056.356373
2732,109060.821667
2733,182729.076978
2734,167498.476332
2735,138579.946842
2736,131560.420968
2737,115952.767206
2738,127319.576268
2739,170039.631185
2740,155212.210574
2741,125247.443575
2742,185299.967341
2743,162547.299867
2744,171399.66628
2745,164245.786383
2746,132534.398866
2747,166236.009002
2748,114073.682392
2749,158422.216307
2750,137349.938116
2751,147643.181106
2752,220061.564986
2753,185890.286167
2754,229602.792125
2755,126802.946903
2756,87576.9581546
2757,73216.6014324
2758,99913.5355955
2759,159580.825602
2760,122818.826998
2761,147749.433434
2762,151799.962199
2763,229488.210228
2764,174224.687985
2765,268667.214968
2766,132136.965044
2767,62504.1381674
2768,110325.498308
2769,136865.059536
2770,169230.794448
2771,101096.260631
2772,108485.299822
2773,156513.086038
2774,151179.868456
2775,124803.847467
2776,157300.218203
2777,151170.090722
2778,127374.443144
2779,115590.293121
2780,108415.668519
2781,90027.9563368
2782,82730.9215732
2783,116693.417521
2784,109194.48408
2785,131352.749671
2786,63260.3978835
2787,117494.746443
2788,49165.0920603
2789,180266.017229
2790,104083.979796
2791,143950.063476
2792,64541.3725755
2793,195166.123731
2794,65689.2923364
2795,111679.977728
2796,83920.903516
2797,238751.674849
2798,125110.313272
2799,116871.058901
2800,69226.5243257
2801,113766.27824
2802,117539.106262
2803,164347.737506
2804,149163.601476
2805,99312.4283206
2806,78018.4782346
2807,160538.897893
2808,155752.379784
2809,129638.604641
2810,114147.83369
2811,179381.927368
2812,183069.651629
2813,154292.153357
2814,159307.770036
2815,101509.271919
2816,248869.600739
2817,161638.013752
2818,123581.555721
2819,180996.465068
2820,126794.265895
2821,98961.8149478
2822,204815.840902
2823,261225.616501
2824,175845.864933
2825,181639.11298
2826,133512.373194
2827,134561.222985
2828,242538.611987
2829,193853.235727
2830,241255.781597
2831,207686.952089
2832,272932.21526
2833,287599.782523
2834,231632.770805
2835,233943.394176
2836,211175.290049
2837,181571.805751
2838,133688.516327
2839,167396.214447
2840,215067.945912
2841,227803.194953
2842,248424.735853
2843,158237.893998
2844,176674.928562
2845,110199.446359
2846,232033.781095
2847,215836.511801
2848,250000.982246
2849,205734.456263
2850,309983.021695
2851,249001.508472
2852,239818.596653
2853,236609.291979
2854,158439.606104
2855,232630.524263
2856,206196.747249
2857,191189.927842
2858,223280.04959
2859,103873.622458
2860,153901.23881
2861,161263.664588
2862,221531.242883
2863,136613.581495
2864,243667.603077
2865,147487.782238
2866,182781.275572
2867,62455.503829
2868,116156.334602
2869,115822.038958
2870,136746.4855
2871,127934.968756
2872,52770.4114061
2873,98521.9912996
2874,132052.301628
2875,134308.782866
2876,175586.192589
2877,140893.216954
2878,157280.392992
2879,120926.171971
2880,87746.3986393
2881,159379.025331
2882,182995.420622
2883,189771.866604
2884,208262.687085
2885,175721.070806
2886,227326.897994
2887,97610.2049581
2888,139086.508808
2889,52693.52271
2890,62604.7336927
2891,133774.505499
2892,58333.4278221
2893,89835.3316146
2894,57475.126292
2895,265225.837531
2896,238522.86924
2897,219556.510967
2898,160286.472281
2899,227239.412482
2900,161151.1169
2901,267089.359402
2902,206779.95902
2903,306494.332661
2904,307068.442346
2905,100861.943416
2906,203908.276525
2907,84616.9366758
2908,107061.769709
2909,155905.678849
2910,81632.8629147
2911,55514.280595
2912,155954.375451
2913,70109.4756372
2914,55750.2722766
2915,69957.3605709
2916,59951.1397982
2917,198291.875864
2918,108029.496345
2919,271534.616091
